CustomerID,Total_Spending,Total_Orders,Total_Products,Average_Order_Value,Recency,Frequency,Monetary,Cluster,Customer_Segment
13853.0,1090.14,1,312,1090.14,56,1,1090.14,0,Occasional Customers
13854.0,8109.5199999999995,25,2296,324.38079999999997,8,25,8109.5199999999995,3,Regular Customers
13856.0,388.5,3,494,129.5,168,3,388.5,1,Low Value Customers
13858.0,216.17,1,75,216.17,56,1,216.17,0,Occasional Customers
13859.0,201.16,1,129,201.16,325,1,201.16,1,Low Value Customers
13860.0,1245.9,5,591,249.18,0,5,1245.9,0,Occasional Customers
13862.0,2209.36,8,1688,276.17,17,8,2209.36,0,Occasional Customers
13863.0,305.78,1,224,305.78,247,1,305.78,1,Low Value Customers
13865.0,501.56,4,204,125.39,57,4,501.56,0,Occasional Customers
13866.0,145.67000000000002,1,57,145.67000000000002,73,1,145.67000000000002,0,Occasional Customers
13867.0,1005.09,3,501,335.03000000000003,30,3,1005.09,0,Occasional Customers
13868.0,3192.54,2,1964,1596.27,6,2,3192.54,0,Occasional Customers
13869.0,3083.65,4,1709,770.9125,122,4,3083.65,0,Occasional Customers
13870.0,2770.94,8,1325,346.3675,1,8,2770.94,0,Occasional Customers
13871.0,6403.25,13,2806,492.5576923076923,22,13,6403.25,0,Occasional Customers
13873.0,389.6,3,140,129.86666666666667,119,3,389.6,0,Occasional Customers
13874.0,540.45,1,180,540.45,357,1,540.45,1,Low Value Customers
13875.0,1786.79,5,1316,357.358,53,5,1786.79,0,Occasional Customers
13876.0,122.7,1,36,122.7,63,1,122.7,0,Occasional Customers
13877.0,117.24,1,108,117.24,85,1,117.24,0,Occasional Customers
13878.0,1271.57,1,463,1271.57,54,1,1271.57,0,Occasional Customers
13880.0,3219.77,13,1842,247.67461538461538,20,13,3219.77,0,Occasional Customers
13881.0,17159.52,20,10118,857.976,3,20,17159.52,3,Regular Customers
13882.0,1191.13,5,953,238.22600000000003,2,5,1191.13,0,Occasional Customers
13883.0,2674.48,5,1436,534.896,10,5,2674.48,0,Occasional Customers
13884.0,787.6,5,300,157.52,6,5,787.6,0,Occasional Customers
13885.0,506.8,2,182,253.4,188,2,506.8,1,Low Value Customers
13886.0,243.56,1,126,243.56,70,1,243.56,0,Occasional Customers
13887.0,349.55,1,147,349.55,203,1,349.55,1,Low Value Customers
13888.0,595.67,2,254,297.835,119,2,595.67,0,Occasional Customers
13889.0,416.90000000000003,1,146,416.90000000000003,92,1,416.90000000000003,0,Occasional Customers
13890.0,1883.8100000000002,10,831,188.38100000000003,0,10,1883.8100000000002,0,Occasional Customers
13892.0,632.97,4,983,158.2425,26,4,632.97,0,Occasional Customers
13893.0,821.1,1,190,821.1,297,1,821.1,1,Low Value Customers
13894.0,564.62,3,354,188.20666666666668,23,3,564.62,0,Occasional Customers
13895.0,2593.07,4,1365,648.2675,27,4,2593.07,0,Occasional Customers
13897.0,311.16,1,200,311.16,49,1,311.16,0,Occasional Customers
13898.0,155.93,1,133,155.93,325,1,155.93,1,Low Value Customers
13899.0,388.52,2,156,194.26,15,2,388.52,0,Occasional Customers
13900.0,740.95,3,430,246.98333333333335,182,3,740.95,1,Low Value Customers
13901.0,2867.2,5,1739,573.4399999999999,71,5,2867.2,0,Occasional Customers
13904.0,332.64,2,332,166.32,36,2,332.64,0,Occasional Customers
13908.0,2369.55,4,1478,592.3875,79,4,2369.55,0,Occasional Customers
13911.0,2580.91,9,2731,286.7677777777778,56,9,2580.91,0,Occasional Customers
13914.0,626.45,2,380,313.225,11,2,626.45,0,Occasional Customers
13917.0,272.04,2,228,136.02,49,2,272.04,0,Occasional Customers
13918.0,1212.8400000000001,2,1140,606.4200000000001,49,2,1212.8400000000001,0,Occasional Customers
13919.0,384.81,2,474,192.405,58,2,384.81,0,Occasional Customers
13922.0,172.25,1,93,172.25,351,1,172.25,1,Low Value Customers
13923.0,351.13,1,185,351.13,53,1,351.13,0,Occasional Customers
13924.0,1838.8500000000001,6,1575,306.475,1,6,1838.8500000000001,0,Occasional Customers
13925.0,678.25,4,331,169.5625,92,4,678.25,0,Occasional Customers
13926.0,223.85000000000002,1,104,223.85000000000002,22,1,223.85000000000002,0,Occasional Customers
13927.0,348.99,1,214,348.99,74,1,348.99,0,Occasional Customers
13928.0,464.57,4,129,116.1425,10,4,464.57,0,Occasional Customers
13929.0,842.65,2,143,421.325,168,2,842.65,1,Low Value Customers
13930.0,337.34,2,274,168.67,57,2,337.34,0,Occasional Customers
13931.0,1237.53,2,725,618.765,95,2,1237.53,0,Occasional Customers
13932.0,307.4,1,72,307.4,294,1,307.4,1,Low Value Customers
13933.0,608.7900000000001,2,205,304.39500000000004,108,2,608.7900000000001,0,Occasional Customers
13934.0,922.1,1,390,922.1,263,1,922.1,1,Low Value Customers
13936.0,376.58,1,330,376.58,179,1,376.58,1,Low Value Customers
13937.0,158.85,1,123,158.85,168,1,158.85,1,Low Value Customers
13938.0,71.66,1,70,71.66,34,1,71.66,0,Occasional Customers
13939.0,568.55,3,847,189.51666666666665,22,3,568.55,0,Occasional Customers
13940.0,839.14,4,516,209.785,16,4,839.14,0,Occasional Customers
13941.0,5112.96,5,2364,1022.592,21,5,5112.96,0,Occasional Customers
13946.0,561.5699999999999,3,443,187.18999999999997,78,3,561.5699999999999,0,Occasional Customers
13947.0,90.6,1,44,90.6,64,1,90.6,0,Occasional Customers
13948.0,102.0,1,40,102.0,360,1,102.0,1,Low Value Customers
13949.0,2427.32,6,2474,404.55333333333334,2,6,2427.32,0,Occasional Customers
13950.0,745.06,4,323,186.265,10,4,745.06,0,Occasional Customers
13951.0,674.45,3,459,224.8166666666667,175,3,674.45,1,Low Value Customers
13952.0,3251.071,2,1431,1625.5355,217,2,3251.071,1,Low Value Customers
13953.0,3515.68,7,2724,502.23999999999995,6,7,3515.68,0,Occasional Customers
13954.0,439.92,2,150,219.96,1,2,439.92,0,Occasional Customers
13955.0,322.96,2,154,161.48,153,2,322.96,1,Low Value Customers
13956.0,1019.27,5,486,203.85399999999998,4,5,1019.27,0,Occasional Customers
13959.0,594.04,3,355,198.01333333333332,78,3,594.04,0,Occasional Customers
13960.0,230.22,2,142,115.11,20,2,230.22,0,Occasional Customers
13962.0,169.55,2,87,84.775,21,2,169.55,0,Occasional Customers
13963.0,664.54,4,460,166.135,307,4,664.54,1,Low Value Customers
13967.0,80.7,1,42,80.7,145,1,80.7,1,Low Value Customers
13969.0,9024.17,18,4528,501.34277777777777,6,18,9024.17,3,Regular Customers
13971.0,2758.26,8,1844,344.7825,18,8,2758.26,0,Occasional Customers
13972.0,190.25,2,187,95.125,70,2,190.25,0,Occasional Customers
13973.0,264.7,1,109,264.7,286,1,264.7,1,Low Value Customers
13974.0,413.59000000000003,1,249,413.59000000000003,48,1,413.59000000000003,0,Occasional Customers
13975.0,2461.2400000000002,6,1697,410.2066666666667,30,6,2461.2400000000002,0,Occasional Customers
13976.0,357.98,1,154,357.98,206,1,357.98,1,Low Value Customers
13978.0,196.79000000000002,2,315,98.39500000000001,14,2,196.79000000000002,0,Occasional Customers
13979.0,869.87,1,639,869.87,72,1,869.87,0,Occasional Customers
13980.0,200.14,1,172,200.14,59,1,200.14,0,Occasional Customers
13982.0,1871.81,4,1136,467.9525,38,4,1871.81,0,Occasional Customers
13983.0,2603.43,12,1183,216.9525,29,12,2603.43,0,Occasional Customers
13984.0,920.51,5,679,184.102,26,5,920.51,0,Occasional Customers
13985.0,7060.13,15,3445,470.67533333333336,3,15,7060.13,3,Regular Customers
13986.0,320.46,1,430,320.46,16,1,320.46,0,Occasional Customers
13988.0,4147.96,6,3044,691.3266666666667,19,6,4147.96,0,Occasional Customers
13989.0,1266.08,2,1313,633.04,65,2,1266.08,0,Occasional Customers
13990.0,311.3,1,190,311.3,212,1,311.3,1,Low Value Customers
13991.0,852.88,6,995,142.14666666666668,11,6,852.88,0,Occasional Customers
13992.0,76.8,1,64,76.8,29,1,76.8,0,Occasional Customers
13993.0,3466.36,9,900,385.1511111111111,42,9,3466.36,0,Occasional Customers
13994.0,2274.14,6,932,379.0233333333333,3,6,2274.14,0,Occasional Customers
13995.0,1393.69,5,879,278.738,14,5,1393.69,0,Occasional Customers
13999.0,3901.81,12,2243,325.1508333333333,9,12,3901.81,0,Occasional Customers
14000.0,635.66,1,710,635.66,210,1,635.66,1,Low Value Customers
14001.0,2043.0800000000002,3,962,681.0266666666668,45,3,2043.0800000000002,0,Occasional Customers
14002.0,529.73,2,877,264.865,133,2,529.73,0,Occasional Customers
14004.0,4582.64,7,2668,654.6628571428572,42,7,4582.64,0,Occasional Customers
14005.0,2874.72,5,2478,574.944,9,5,2874.72,0,Occasional Customers
14006.0,962.19,3,641,320.73,115,3,962.19,0,Occasional Customers
14009.0,695.61,2,365,347.805,197,2,695.61,1,Low Value Customers
14012.0,328.8,1,160,328.8,277,1,328.8,1,Low Value Customers
14013.0,473.02,3,462,157.67333333333332,109,3,473.02,0,Occasional Customers
14014.0,505.18,1,1076,505.18,76,1,505.18,0,Occasional Customers
14015.0,917.34,1,378,917.34,52,1,917.34,0,Occasional Customers
14016.0,4341.21,4,2125,1085.3025,161,4,4341.21,1,Low Value Customers
14019.0,1421.61,3,1037,473.86999999999995,46,3,1421.61,0,Occasional Customers
14020.0,642.8,2,441,321.4,16,2,642.8,0,Occasional Customers
14021.0,631.9,3,192,210.63333333333333,154,3,631.9,1,Low Value Customers
14022.0,440.0,1,487,440.0,224,1,440.0,1,Low Value Customers
14023.0,584.07,2,345,292.035,6,2,584.07,0,Occasional Customers
14024.0,327.7,2,150,163.85,121,2,327.7,0,Occasional Customers
14027.0,104.82,1,62,104.82,60,1,104.82,0,Occasional Customers
14029.0,467.66,2,198,233.83,62,2,467.66,0,Occasional Customers
14030.0,2358.84,8,1478,294.855,17,8,2358.84,0,Occasional Customers
14031.0,17286.86,19,5788,909.8347368421053,6,19,17286.86,3,Regular Customers
14032.0,2975.59,11,2032,270.5081818181818,1,11,2975.59,0,Occasional Customers
14034.0,648.89,3,420,216.29666666666665,21,3,648.89,0,Occasional Customers
14035.0,1428.02,5,739,285.604,28,5,1428.02,0,Occasional Customers
14036.0,626.65,1,268,626.65,284,1,626.65,1,Low Value Customers
14037.0,147.20000000000002,2,46,73.60000000000001,175,2,147.20000000000002,1,Low Value Customers
14038.0,1560.38,3,965,520.1266666666667,77,3,1560.38,0,Occasional Customers
14039.0,152.2,1,92,152.2,32,1,152.2,0,Occasional Customers
14040.0,3560.32,12,1544,296.6933333333333,40,12,3560.32,0,Occasional Customers
14041.0,141.41,1,94,141.41,265,1,141.41,1,Low Value Customers
14044.0,646.42,4,304,161.605,26,4,646.42,0,Occasional Customers
14045.0,1659.75,4,535,414.9375,108,4,1659.75,0,Occasional Customers
14046.0,154.99,1,460,154.99,283,1,154.99,1,Low Value Customers
14047.0,1308.6100000000001,5,381,261.72200000000004,8,5,1308.6100000000001,0,Occasional Customers
14048.0,409.93,1,288,409.93,304,1,409.93,1,Low Value Customers
14049.0,5578.72,4,3808,1394.68,16,4,5578.72,0,Occasional Customers
14050.0,746.36,2,689,373.18,31,2,746.36,0,Occasional Customers
14051.0,15610.390000000001,23,3756,678.7126086956522,0,23,15610.390000000001,3,Regular Customers
14052.0,225.36,1,89,225.36,19,1,225.36,0,Occasional Customers
14053.0,260.25,2,215,130.125,123,2,260.25,0,Occasional Customers
14054.0,92.46,1,62,92.46,64,1,92.46,0,Occasional Customers
14055.0,725.6400000000001,1,216,725.6400000000001,105,1,725.6400000000001,0,Occasional Customers
14056.0,8152.71,23,4252,354.46565217391304,0,23,8152.71,3,Regular Customers
14057.0,6211.66,17,4873,365.39176470588234,23,17,6211.66,3,Regular Customers
14059.0,183.6,1,128,183.6,266,1,183.6,1,Low Value Customers
14060.0,6140.42,19,5386,323.18,4,19,6140.42,3,Regular Customers
14062.0,10464.85,12,5593,872.0708333333333,9,12,10464.85,3,Regular Customers
14064.0,1334.34,5,1772,266.868,28,5,1334.34,0,Occasional Customers
14066.0,152.55,1,45,152.55,266,1,152.55,1,Low Value Customers
14067.0,374.7,2,361,187.35,63,2,374.7,0,Occasional Customers
14068.0,265.85,1,73,265.85,319,1,265.85,1,Low Value Customers
14071.0,1437.57,8,994,179.69625,3,8,1437.57,0,Occasional Customers
14073.0,151.04,1,130,151.04,31,1,151.04,0,Occasional Customers
14075.0,942.26,3,754,314.08666666666664,4,3,942.26,0,Occasional Customers
14076.0,118.67,1,79,118.67,128,1,118.67,0,Occasional Customers
14077.0,499.41999999999996,5,268,99.88399999999999,40,5,499.41999999999996,0,Occasional Customers
14078.0,1049.37,6,310,174.89499999999998,101,6,1049.37,0,Occasional Customers
14079.0,375.1,1,301,375.1,124,1,375.1,0,Occasional Customers
14080.0,45.599999999999994,1,48,45.599999999999994,32,1,45.599999999999994,0,Occasional Customers
14081.0,921.62,2,592,460.81,301,2,921.62,1,Low Value Customers
14082.0,182.25,1,110,182.25,364,1,182.25,1,Low Value Customers
14083.0,1002.9,9,705,111.43333333333334,3,9,1002.9,0,Occasional Customers
14085.0,4421.29,18,3177,245.62722222222223,1,18,4421.29,3,Regular Customers
14087.0,191.47,1,250,191.47,2,1,191.47,0,Occasional Customers
14088.0,50491.81,13,12665,3883.9853846153846,9,13,50491.81,3,Regular Customers
14089.0,158.75,1,133,158.75,56,1,158.75,0,Occasional Customers
14090.0,76.32000000000001,1,72,76.32000000000001,324,1,76.32000000000001,1,Low Value Customers
14092.0,4076.91,14,2066,291.2078571428571,7,14,4076.91,0,Occasional Customers
14093.0,433.86,1,391,433.86,11,1,433.86,0,Occasional Customers
14096.0,65164.79,17,16352,3833.2229411764706,3,17,65164.79,3,Regular Customers
14098.0,147.35,1,104,147.35,36,1,147.35,0,Occasional Customers
14099.0,3104.17,11,2179,282.1972727272727,15,11,3104.17,0,Occasional Customers
14100.0,191.95000000000002,1,63,191.95000000000002,137,1,191.95000000000002,0,Occasional Customers
14101.0,5976.79,6,6942,996.1316666666667,73,6,5976.79,0,Occasional Customers
14102.0,1105.8799999999999,5,769,221.176,4,5,1105.8799999999999,0,Occasional Customers
14104.0,216.20999999999998,2,72,108.10499999999999,154,2,216.20999999999998,1,Low Value Customers
14105.0,1266.23,1,800,1266.23,238,1,1266.23,1,Low Value Customers
14107.0,2703.23,7,1793,386.17571428571426,51,7,2703.23,0,Occasional Customers
14108.0,597.91,2,381,298.955,30,2,597.91,0,Occasional Customers
14109.0,144.2,1,88,144.2,72,1,144.2,0,Occasional Customers
14110.0,5683.15,12,2445,473.5958333333333,3,12,5683.15,0,Occasional Customers
14111.0,692.85,4,458,173.2125,13,4,692.85,0,Occasional Customers
14112.0,2915.15,7,1651,416.45,22,7,2915.15,0,Occasional Customers
14113.0,1840.42,4,745,460.105,3,4,1840.42,0,Occasional Customers
14114.0,386.53,2,101,193.265,273,2,386.53,1,Low Value Customers
14116.0,1382.74,5,707,276.548,19,5,1382.74,0,Occasional Customers
14117.0,90.0,1,72,90.0,143,1,90.0,1,Low Value Customers
14121.0,2780.15,4,2082,695.0375,3,4,2780.15,0,Occasional Customers
14124.0,419.58000000000004,1,1618,419.58000000000004,83,1,419.58000000000004,0,Occasional Customers
14125.0,2720.63,3,1628,906.8766666666667,10,3,2720.63,0,Occasional Customers
14126.0,706.1300000000001,3,508,235.3766666666667,7,3,706.1300000000001,0,Occasional Customers
14127.0,709.71,3,321,236.57000000000002,122,3,709.71,0,Occasional Customers
14128.0,637.5,2,564,318.75,60,2,637.5,0,Occasional Customers
14129.0,1123.8600000000001,5,592,224.77200000000002,1,5,1123.8600000000001,0,Occasional Customers
14130.0,480.91,1,257,480.91,318,1,480.91,1,Low Value Customers
14132.0,3586.0299999999997,11,3368,326.00272727272727,1,11,3586.0299999999997,0,Occasional Customers
14133.0,605.64,3,348,201.88,129,3,605.64,0,Occasional Customers
14135.0,4690.31,15,3850,312.68733333333336,1,15,4690.31,3,Regular Customers
14138.0,965.8800000000001,2,600,482.94000000000005,1,2,965.8800000000001,0,Occasional Customers
14139.0,415.82,1,510,415.82,45,1,415.82,0,Occasional Customers
14140.0,935.05,2,811,467.525,3,2,935.05,0,Occasional Customers
14141.0,915.13,4,355,228.7825,2,4,915.13,0,Occasional Customers
14142.0,311.81,1,313,311.81,372,1,311.81,1,Low Value Customers
14143.0,115.8,1,30,115.8,133,1,115.8,0,Occasional Customers
14145.0,3742.2,4,756,935.55,46,4,3742.2,0,Occasional Customers
14146.0,4191.0,5,2437,838.2,8,5,4191.0,0,Occasional Customers
14147.0,483.4,2,108,241.7,77,2,483.4,0,Occasional Customers
14148.0,157.2,1,16,157.2,233,1,157.2,1,Low Value Customers
14149.0,446.62,1,218,446.62,220,1,446.62,1,Low Value Customers
14150.0,658.64,2,496,329.32,35,2,658.64,0,Occasional Customers
14152.0,621.29,2,711,310.645,74,2,621.29,0,Occasional Customers
14154.0,1345.62,2,465,672.81,238,2,1345.62,1,Low Value Customers
14155.0,118.75,1,25,118.75,265,1,118.75,1,Low Value Customers
14156.0,117210.08,55,57768,2131.0923636363636,9,55,117210.08,2,VIP Customers
14157.0,424.89000000000004,2,271,212.44500000000002,19,2,424.89000000000004,0,Occasional Customers
14158.0,507.66,1,781,507.66,39,1,507.66,0,Occasional Customers
14159.0,4630.35,11,4348,420.94090909090914,19,11,4630.35,0,Occasional Customers
14161.0,1097.6200000000001,3,450,365.8733333333334,215,3,1097.6200000000001,1,Low Value Customers
14162.0,289.36,2,142,144.68,173,2,289.36,1,Low Value Customers
14163.0,2445.91,4,893,611.4775,86,4,2445.91,0,Occasional Customers
14164.0,1631.77,2,1033,815.885,70,2,1631.77,0,Occasional Customers
14165.0,120.44,1,53,120.44,275,1,120.44,1,Low Value Customers
14167.0,562.59,4,147,140.6475,38,4,562.59,0,Occasional Customers
14171.0,363.79,1,167,363.79,97,1,363.79,0,Occasional Customers
14173.0,450.84,4,150,112.71,10,4,450.84,0,Occasional Customers
14174.0,134.46,1,94,134.46,32,1,134.46,0,Occasional Customers
14175.0,3222.3,3,1515,1074.1000000000001,59,3,3222.3,0,Occasional Customers
14176.0,576.9000000000001,4,209,144.22500000000002,296,4,576.9000000000001,1,Low Value Customers
14177.0,549.46,4,204,137.365,85,4,549.46,0,Occasional Customers
14178.0,1600.26,7,1494,228.60857142857142,8,7,1600.26,0,Occasional Customers
14179.0,701.57,2,319,350.785,40,2,701.57,0,Occasional Customers
14180.0,4748.52,25,719,189.94080000000002,10,25,4748.52,3,Regular Customers
14184.0,452.89,1,127,452.89,66,1,452.89,0,Occasional Customers
14185.0,197.65,1,6,197.65,330,1,197.65,1,Low Value Customers
14188.0,2054.36,6,1162,342.3933333333334,30,6,2054.36,0,Occasional Customers
14189.0,4654.08,15,3937,310.272,1,15,4654.08,3,Regular Customers
14191.0,4684.76,13,3662,360.36615384615385,1,13,4684.76,0,Occasional Customers
14193.0,853.39,2,445,426.695,67,2,853.39,0,Occasional Customers
14194.0,11349.52,21,5840,540.4533333333334,4,21,11349.52,3,Regular Customers
14195.0,1012.0,2,760,506.0,201,2,1012.0,1,Low Value Customers
14196.0,335.52,1,142,335.52,106,1,335.52,0,Occasional Customers
14198.0,701.4,4,290,175.35,17,4,701.4,0,Occasional Customers
14199.0,185.39999999999998,1,28,185.39999999999998,217,1,185.39999999999998,1,Low Value Customers
14201.0,747.44,7,590,106.77714285714286,59,7,747.44,0,Occasional Customers
14204.0,150.61,1,72,150.61,1,1,150.61,0,Occasional Customers
14205.0,466.7,2,204,233.35,16,2,466.7,0,Occasional Customers
14206.0,328.15999999999997,1,276,328.15999999999997,238,1,328.15999999999997,1,Low Value Customers
14208.0,151.74,1,114,151.74,94,1,151.74,0,Occasional Customers
14209.0,2073.43,6,691,345.57166666666666,10,6,2073.43,0,Occasional Customers
14210.0,1905.8400000000001,6,760,317.64000000000004,105,6,1905.8400000000001,0,Occasional Customers
14211.0,2241.1,9,1242,249.0111111111111,52,9,2241.1,0,Occasional Customers
14212.0,1070.48,1,1152,1070.48,89,1,1070.48,0,Occasional Customers
14214.0,1004.38,5,751,200.876,30,5,1004.38,0,Occasional Customers
14215.0,1789.72,6,1358,298.2866666666667,11,6,1789.72,0,Occasional Customers
14216.0,1839.3,4,594,459.825,2,4,1839.3,0,Occasional Customers
14217.0,2004.98,17,689,117.94,1,17,2004.98,3,Regular Customers
14218.0,169.48000000000002,1,160,169.48000000000002,42,1,169.48000000000002,0,Occasional Customers
14219.0,89.94,1,78,89.94,3,1,89.94,0,Occasional Customers
14220.0,632.4,2,272,316.2,246,2,632.4,1,Low Value Customers
14221.0,3432.8,9,2191,381.4222222222222,41,9,3432.8,0,Occasional Customers
